Longitude,Latitude,LoS,distance,num_paths,DoD_phi,DoD_theta,DoA_phi,DoA_theta,phase,ToA,y
254.4230042,376.9710083,1,35.60079956,1,-159.2510071,96.45120239,20.7493,83.54879761,-42.61769867,1.19E-07,89.78029633
254.6230011,376.9710083,1,35.41500092,1,-159.1349945,96.48519897,20.86470032,83.51480103,85.47859955,1.18E-07,98.03019714
254.822998,376.9710083,1,35.22940063,1,-159.0189972,96.51950073,20.98130035,83.48049927,-151.6670074,1.18E-07,92.19979858
255.022995,376.9710083,1,35.04399872,1,-158.901001,96.55419922,21.09910011,83.44580078,-34.1385994,1.17E-07,88.65019989
255.2230072,376.9710083,1,34.8586998,1,-158.7819977,96.5891037,21.21829987,83.4108963,77.979599,1.16E-07,93.1760025
255.4230042,376.9710083,1,34.67359924,1,-158.6609955,96.62449646,21.33869934,83.37550354,-175.3990021,1.16E-07,92.4312973
255.6230011,376.9710083,1,34.48860168,1,-158.5399933,96.66020203,21.46039963,83.33979797,-74.3640976,1.15E-07,95.19080353
255.822998,376.9710083,1,34.30379868,1,-158.4170074,96.69619751,21.58349991,83.30380249,20.99510002,1.14E-07,88.40000153
256.0230103,376.9710083,1,34.11920166,1,-158.2920074,96.73259735,21.70789909,83.26740265,110.5859985,1.14E-07,90.17829895
256.2229919,376.9710083,1,33.93470001,1,-158.1660004,96.76940155,21.83359909,83.23059845,-165.6860046,1.13E-07,98.08319855
256.4230042,376.9710083,1,33.75049973,1,-158.0390015,96.8065033,21.96080017,83.1934967,-87.915802,1.13E-07,90.06990051
256.6229858,376.9710083,1,33.56639862,1,-157.9109955,96.84400177,22.08939934,83.15599823,-16.20269966,1.12E-07,89.04820251
256.822998,376.9710083,1,33.38249969,1,-157.7810059,96.88189697,22.21940041,83.11810303,49.35359955,1.11E-07,93.3470993
257.0230103,376.9710083,1,33.19879913,1,-157.6490021,96.92019653,22.35090065,83.07980347,108.651001,1.11E-07,93.57569885
257.2229919,376.9710083,1,33.01520157,1,-157.5160065,96.95880127,22.48390007,83.04119873,161.5839996,1.10E-07,90.6875
257.4230042,376.9710083,1,32.83190155,1,-157.3820038,96.99790192,22.61829948,83.00209808,-151.9530029,1.10E-07,90.31829834
257.6229858,376.9710083,1,32.64870071,1,-157.2460022,97.03730011,22.75440025,82.96269989,-112.0699997,1.09E-07,93.29260254
257.822998,376.9710083,1,32.46580124,1,-157.1080017,97.07720184,22.89189911,82.92279816,-78.87729645,1.08E-07,91.66239929
258.0230103,376.9710083,1,32.28300095,1,-156.9689941,97.11750031,23.03109932,82.88249969,-52.48929977,1.08E-07,91.08580017
258.2229919,376.9710083,1,32.1004982,1,-156.8280029,97.15820313,23.17180061,82.84179688,-33.02190018,1.07E-07,90.70600128
258.4230042,376.9710083,1,31.91819954,1,-156.6860046,97.19930267,23.31419945,82.80069733,-20.59410095,1.07E-07,94.36740112
258.6229858,376.9710083,1,31.73609924,1,-156.5420074,97.24079895,23.45829964,82.75920105,-15.3270998,1.06E-07,89.03359985
258.822998,376.9710083,1,31.55419922,1,-156.3959961,97.28279877,23.60400009,82.71720123,-17.34490013,1.05E-07,89.42269897
259.0230103,376.9710083,1,31.37249947,1,-156.2489929,97.32520294,23.75149918,82.67479706,-26.77420044,1.05E-07,97.43270111
259.2229919,376.9710083,1,31.19099998,1,-156.098999,97.36799622,23.90069962,82.63200378,-43.74449921,1.04E-07,90.05490112
259.4230042,376.9710083,1,31.00979996,1,-155.947998,97.41130066,24.05170059,82.58869934,-68.38819885,1.03E-07,88.1486969
259.6229858,376.9710083,1,30.8288002,1,-155.7960052,97.45510101,24.20439911,82.54489899,-100.8410034,1.03E-07,90.69080353
259.822998,376.9710083,1,30.6480999,1,-155.6410065,97.4992981,24.35910034,82.5007019,-141.2400055,1.02E-07,93.66290283
260.0230103,376.9710083,1,30.46750069,1,-155.4839935,97.54399872,24.51549911,82.45600128,170.2720032,1.02E-07,90.58149719
260.2229919,376.9710083,1,30.28730011,1,-155.326004,97.5891037,24.6739006,82.4108963,113.5510025,1.01E-07,92.30519867
260.4230042,376.9710083,1,30.1072998,1,-155.1660004,97.63480377,24.83419991,82.36519623,48.44839859,1.00E-07,92.77140045
260.6229858,376.9710083,1,29.92749977,1,-155.003006,97.68090057,24.99650002,82.31909943,-25.18610001,9.99E-08,88.11160278
260.822998,376.9710083,1,29.74799919,1,-154.8390045,97.7276001,25.16080093,82.2723999,-107.5070038,9.93E-08,89.22660065
261.0230103,376.9710083,1,29.56870079,1,-154.6730042,97.77469635,25.32710075,82.22530365,161.326004,9.87E-08,91.9654007
261.2229919,376.9710083,1,29.38969994,1,-154.5050049,97.82230377,25.49539948,82.17769623,61.15230179,9.81E-08,87.83699799
261.4230042,376.9710083,1,29.21100044,1,-154.3339996,97.87049866,25.66589928,82.12950134,-48.19380188,9.75E-08,88.96589661
261.6229858,376.9710083,1,29.0326004,1,-154.1620026,97.91919708,25.83849907,82.08080292,-166.8820038,9.69E-08,93.31790161
261.822998,376.9710083,1,28.85449982,1,-153.9869995,97.96839905,26.01329994,82.03160095,64.91470337,9.63E-08,88.38839722
262.0230103,376.9710083,1,28.6765995,1,-153.8099976,98.01809692,26.19020081,81.98190308,-72.98130035,9.57E-08,89.77120209
262.2229919,376.9710083,1,28.49900055,1,-153.6309967,98.06839752,26.36949921,81.93160248,139.2489929,9.51E-08,92.87809753
262.4230042,376.9710083,1,28.32180023,1,-153.4490051,98.11930084,26.5510006,81.88069916,-18.58110046,9.45E-08,88.13710022
262.6229858,376.9710083,1,28.14480019,1,-153.2649994,98.17070007,26.73489952,81.82929993,173.3390045,9.39E-08,90.93890381
262.822998,376.9710083,1,27.96820068,1,-153.0789948,98.22260284,26.92110062,81.77739716,-5.184899807,9.33E-08,90.58229828
263.0230103,376.9710083,1,27.79179955,1,-152.8899994,98.27519989,27.10980034,81.72480011,165.6470032,9.27E-08,87.82060242
263.2229919,376.9710083,1,27.61580086,1,-152.6990051,98.32830048,27.30089951,81.67169952,-34.36769867,9.21E-08,92.77629852
263.4230042,376.9710083,1,27.44009972,1,-152.5059967,98.38200378,27.49449921,81.61799622,114.560997,9.16E-08,89.36660004
263.6229858,376.9710083,1,27.26479912,1,-152.3090057,98.43630219,27.69059944,81.56369781,-107.7799988,9.10E-08,89.13999939
263.822998,376.9710083,1,27.08979988,1,-152.1109924,98.49120331,27.88940048,81.50879669,18.38969994,9.04E-08,92.96730042
264.0230103,376.9710083,1,26.9151001,1,-151.9089966,98.54669952,28.09079933,81.45330048,132.8470001,8.98E-08,87.92369843
264.2229919,376.9710083,1,26.74080086,1,-151.7050018,98.60279846,28.2947998,81.39720154,-124.6380005,8.92E-08,91.1053009
264.4230042,376.9710083,1,26.56690025,1,-151.4980011,98.6595993,28.50169945,81.3404007,-34.30120087,8.86E-08,89.67449951
264.6229858,376.9710083,1,26.3932991,1,-151.2890015,98.71700287,28.7112999,81.28299713,43.61790085,8.81E-08,88.51719666
264.822998,376.9710083,1,26.2201004,1,-151.076004,98.77500153,28.92370033,81.22499847,108.8720016,8.75E-08,93.56479645
265.0230103,376.9710083,1,26.04730034,1,-150.8609924,98.83370209,29.13899994,81.16629791,161.2089996,8.69E-08,87.23739624
265.2229919,376.9710083,1,25.87490082,1,-150.6430054,98.89299774,29.3572998,81.10700226,-159.6309967,8.63E-08,91.40010071
265.4230042,376.9710083,1,25.70289993,1,-150.4210052,98.95300293,29.57859993,81.04699707,-133.9109955,8.58E-08,89.2154007
265.6229858,376.9710083,1,25.53129959,1,-150.1970062,99.01370239,29.80290031,80.98629761,-121.9049988,8.52E-08,88.01989746
265.822998,376.9710083,1,25.36009979,1,-149.9700012,99.07510376,30.03030014,80.92489624,-123.8909988,8.46E-08,90.99759674
266.0230103,376.9710083,1,25.18930054,1,-149.7389984,99.13710022,30.2609005,80.86289978,-140.1529999,8.40E-08,87.50540161
266.2229919,376.9710083,1,25.0189991,1,-149.5050049,99.19989777,30.49469948,80.80010223,-170.9850006,8.35E-08,92.25
266.4230042,376.9710083,1,24.84910011,1,-149.2680054,99.26329803,30.73180008,80.73670197,143.3150024,8.29E-08,87.90940094
266.6229858,376.9710083,1,24.67959976,1,-149.0279999,99.32749939,30.97229958,80.67250061,82.43910217,8.23E-08,89.57720184
266.822998,376.9710083,1,24.51059914,1,-148.7839966,99.39240265,31.21619987,80.60759735,6.072539806,8.18E-08,88.3859024
267.0230103,376.9710083,1,24.34210014,1,-148.5370026,99.45800018,31.46349907,80.54199982,-86.10720062,8.12E-08,89.45700073
267.2229919,376.9710083,1,24.17410088,1,-148.2859955,99.52429962,31.71439934,80.47570038,165.5690002,8.07E-08,89.58820343
267.4230042,376.9710083,1,24.00650024,1,-148.0310059,99.59140015,31.96890068,80.40859985,40.76290131,8.01E-08,88.00930023
267.6229858,376.9710083,1,23.83950043,1,-147.772995,99.65930176,32.22700119,80.34069824,-100.8740005,7.95E-08,89.78140259
267.822998,376.9710083,1,23.67300034,1,-147.5110016,99.72789764,32.48889923,80.27210236,100.3030014,7.90E-08,87.22250366
268.0230103,376.9710083,1,23.50699997,1,-147.2449951,99.79730225,32.75460052,80.20269775,-76.0727005,7.84E-08,89.98069763
268.2229919,376.9710083,1,23.34149933,1,-146.9759979,99.86740112,33.02420044,80.13259888,89.62550354,7.79E-08,86.02069855
268.4230042,376.9710083,1,23.17650032,1,-146.7019958,99.93830109,33.29779816,80.06169891,-122.9869995,7.73E-08,90.99759674
268.6229858,376.9710083,1,23.0121994,1,-146.4250031,100.0100021,33.57540131,79.98989868,5.69698,7.68E-08,87.68070221
268.822998,376.9710083,1,22.84840012,1,-146.1430054,100.0830002,33.85710144,79.91739655,115.2730026,7.62E-08,92.50730133
269.0230103,376.9710083,1,22.68510056,1,-145.8569946,100.1559982,34.14300156,79.84410095,-154.6730042,7.57E-08,86.3404007
269.2229919,376.9710083,1,22.52249908,1,-145.5670013,100.2300034,34.43320084,79.76999664,-84.56490326,7.52E-08,89.31349945
269.4230042,376.9710083,1,22.36050034,1,-145.2720032,100.3050003,34.72769928,79.69509888,-34.8382988,7.46E-08,86.94860077
269.6229858,376.9710083,1,22.19910049,1,-144.9730072,100.3809967,35.02669907,79.61930084,-5.939390182,7.41E-08,88.38459778
269.822998,376.9710083,1,22.03829956,1,-144.6699982,100.4570007,35.3302002,79.54270172,1.674219966,7.35E-08,86.41960144
270.0230103,376.9710083,1,21.87809944,1,-144.3619995,100.5350037,35.63830185,79.46530151,-12.46679974,7.30E-08,88.74880219
270.2229919,376.9710083,1,21.71870041,1,-144.048996,100.612999,35.9510994,79.38710022,-48.84349823,7.25E-08,88.16840363
270.4230042,376.9710083,1,21.55990028,1,-143.7310028,100.6920013,36.26860046,79.30799866,-107.9489975,7.19E-08,89.47840118
270.6229858,376.9710083,1,21.40180016,1,-143.4089966,100.7720032,36.5909996,79.22810364,169.7100067,7.14E-08,87.9763031
270.822998,376.9710083,1,21.24440002,1,-143.0820007,100.8529968,36.91839981,79.14730072,63.61470032,7.09E-08,86.47389984
271.0230103,376.9710083,1,21.08769989,1,-142.7489929,100.9339981,37.25090027,79.06569672,-66.76589966,7.04E-08,88.58640289
271.2229919,376.9710083,1,20.93180084,1,-142.4120026,101.0169983,37.58850098,78.98320007,138.0220032,6.98E-08,87.48339844
271.4230042,376.9710083,1,20.77659988,1,-142.0690002,101.0999985,37.93130112,78.89990234,-42.57949829,6.93E-08,88.36769867
271.6229858,376.9710083,1,20.62220001,1,-141.7200012,101.1839981,38.27949905,78.81569672,110.8550034,6.88E-08,87.15049744
271.822998,376.9710083,1,20.46859932,1,-141.3670044,101.2689972,38.6332016,78.73059845,-122.2610016,6.83E-08,88.32250214
272.0230103,376.9710083,1,20.31570053,1,-141.0079956,101.3550034,38.99240112,78.64479828,-22.53039932,6.78E-08,87.71199799
272.2229919,376.9710083,1,20.16379929,1,-140.6430054,101.4420013,39.35720062,78.55799866,49.42950058,6.73E-08,85.98770142
272.4230042,376.9710083,1,20.01259995,1,-140.2720032,101.5299988,39.72779846,78.47039795,92.98609924,6.68E-08,89.13710022
272.6229858,376.9710083,1,19.86230087,1,-139.8959961,101.6179962,40.10419846,78.38200378,107.4909973,6.63E-08,86.31009674
272.822998,376.9710083,1,19.71290016,1,-139.5130005,101.7070007,40.48669815,78.29270172,92.27970123,6.58E-08,88.28939819
273.0230103,376.9710083,1,19.56439972,1,-139.125,101.7969971,40.87519836,78.20249939,46.67150116,6.53E-08,85.59369659
273.2229919,376.9710083,1,19.41690063,1,-138.7299957,101.8880005,41.26979828,78.11160278,-30.03100014,6.48E-08,86.44760132
273.4230042,376.9710083,1,19.27029991,1,-138.3289948,101.9800034,41.67079926,78.01979828,-138.5420074,6.43E-08,87.9654007
273.6229858,376.9710083,1,19.12459946,1,-137.9219971,102.072998,42.07820129,77.92720032,80.40660095,6.38E-08,86.06950378
273.822998,376.9710083,1,18.97990036,1,-137.5079956,102.1660004,42.49209976,77.83380127,-93.93399811,6.33E-08,87.96109772
274.0230103,376.9710083,1,18.8362999,1,-137.0870056,102.2600021,42.91260147,77.73950195,57.66889954,6.29E-08,86.62960052
274.2229919,376.9710083,1,18.69370079,1,-136.6600037,102.3550034,43.33990097,77.64450073,174.4299927,6.24E-08,85.99140167
274.4230042,376.9710083,1,18.55209923,1,-136.2259979,102.4509964,43.77399826,77.54879761,-104.4530029,6.19E-08,87.86209869
274.6229858,376.9710083,1,18.41160011,1,-135.7850037,102.5479965,44.21519852,77.45220184,-59.80379868,6.14E-08,86.0279007
274.822998,376.9710083,1,18.27230072,1,-135.3370056,102.6449966,44.66339874,77.35489655,-52.46269989,6.10E-08,85.94719696
275.0230103,376.9710083,1,18.13409996,1,-134.8809967,102.7429962,45.11880112,77.25689697,-83.28990173,6.05E-08,87.88300323
275.2229919,376.9710083,1,17.99699974,1,-134.4179993,102.8420029,45.58150101,77.15820313,-153.1649933,6.01E-08,85.1733017
275.4230042,376.9710083,1,17.86109924,1,-133.947998,102.9410019,46.05170059,77.05879974,97.01319885,5.96E-08,86.08940125
275.6229858,376.9710083,1,17.72640038,1,-133.470993,103.0410004,46.52949905,76.95880127,-53.67409897,5.91E-08,87.41570282
275.822998,376.9710083,1,17.59300041,1,-132.9850006,103.1419983,47.01490021,76.85810089,113.8349991,5.87E-08,85.45619965
276.0230103,376.9710083,1,17.46089935,1,-132.4920044,103.2429962,47.5080986,76.75689697,-121.4179993,5.83E-08,85.71179962
276.2229919,376.9710083,1,17.32999992,1,-131.9909973,103.3450012,48.00920105,76.65499878,-40.41189957,5.78E-08,86.64009857
276.4230042,376.9710083,1,17.20050049,1,-131.4819946,103.4469986,48.5182991,76.55269623,-4.144040108,5.74E-08,84.93979645
276.6229858,376.9710083,1,17.07229996,1,-130.9640045,103.5500031,49.03559875,76.44979858,-13.63300037,5.70E-08,86.40429688
276.822998,376.9710083,1,16.94560051,1,-130.4389954,103.6539993,49.56110001,76.34649658,-69.91690063,5.65E-08,87.32080078
277.0230103,376.9710083,1,16.82019997,1,-129.9049988,103.7570038,50.09489822,76.24269867,-174.0540009,5.61E-08,84.54440308
277.2229919,376.9710083,1,16.69630051,1,-129.3630066,103.8610001,50.6371994,76.13860321,32.87850189,5.57E-08,86.2983017
277.4230042,376.9710083,1,16.57390022,1,-128.8119965,103.9660034,51.18799973,76.03420258,-170.2169952,5.53E-08,83.29090118
277.6229858,376.9710083,1,16.4531002,1,-128.2519989,104.0709991,51.74750137,75.92949677,-64.45760345,5.49E-08,86.71450043
277.822998,376.9710083,1,16.33370018,1,-127.6839981,104.1750031,52.31579971,75.82450104,-10.97799969,5.45E-08,88.50060272
278.0230103,376.9710083,1,16.2159996,1,-127.1070023,104.2809982,52.89289856,75.7193985,-10.93260002,5.41E-08,89.33329773
278.2229919,376.9710083,1,16.09989929,1,-126.5210037,104.3860016,53.47890091,75.61419678,-65.4937973,5.37E-08,87.27739716
278.4230042,376.9710083,1,15.9854002,1,-125.9260025,104.4909973,54.07389832,75.50900269,-175.852005,5.33E-08,85.47949982
242.4230042,377.17099,1,46.90829849,1,-164.6999969,94.89170074,15.30000019,85.10829926,160.4299927,1.57E-07,91.83879852
242.6230011,377.17099,1,46.71609879,1,-164.6349945,94.91190338,15.36499977,85.08809662,144.1069946,1.56E-07,91.71520233
242.822998,377.17099,1,46.52399826,1,-164.5690002,94.93219757,15.43050003,85.06780243,125.5660019,1.55E-07,96.11460114
243.022995,377.17099,1,46.33200073,1,-164.503006,94.95269775,15.49660015,85.04730225,104.7789993,1.55E-07,100.7789993
243.2230072,377.17099,1,46.13999939,1,-164.4369965,94.9733963,15.5632,85.0266037,81.71790314,1.54E-07,96.50959778
243.4230042,377.17099,1,45.94810104,1,-164.3699951,94.99420166,15.63029957,85.00579834,56.35449982,1.53E-07,92.47579956
243.6230011,377.17099,1,45.75619888,1,-164.302002,95.01519775,15.69810009,84.98480225,28.65979958,1.53E-07,92.22200012
243.822998,377.17099,1,45.5644989,1,-164.2339935,95.03630066,15.76640034,84.96369934,-1.395660043,1.52E-07,91.72470093
244.022995,377.17099,1,45.37279892,1,-164.1649933,95.05770111,15.83530045,84.94229889,-33.84189987,1.51E-07,91.20950317
244.2230072,377.17099,1,45.18109894,1,-164.0950012,95.07920074,15.90480042,84.92079926,-68.70929718,1.51E-07,96.83010101
244.4230042,377.17099,1,44.98960114,1,-164.0249939,95.10089874,15.97480011,84.89910126,-106.0289993,1.50E-07,101.2149963
244.6230011,377.17099,1,44.79809952,1,-163.9539948,95.12270355,16.0454998,84.87729645,-145.8320007,1.49E-07,95.64489746
244.822998,377.17099,1,44.6067009,1,-163.8829956,95.14479828,16.11680031,84.85520172,171.8500061,1.49E-07,90.88040161
245.022995,377.17099,1,44.41540146,1,-163.8110046,95.16699982,16.18869972,84.83300018,126.9830017,1.48E-07,91.22859955
245.2230072,377.17099,1,44.22409821,1,-163.7389984,95.18939972,16.26129913,84.81060028,79.53530121,1.48E-07,92.02770233
245.4230042,377.17099,1,44.03300095,1,-163.6660004,95.21199799,16.33440018,84.78800201,29.4727993,1.47E-07,94.67240143
245.6230011,377.17099,1,43.84189987,1,-163.5919952,95.23480225,16.4083004,84.76519775,-23.23859978,1.46E-07,100.1009979
245.822998,377.17099,1,43.6507988,1,-163.5169983,95.25769806,16.48270035,84.74230194,-78.63379669,1.46E-07,99.15260315
246.022995,377.17099,1,43.4598999,1,-163.4420013,95.28089905,16.55789948,84.71910095,-136.7480011,1.45E-07,91.13610077
246.2230072,377.17099,1,43.26910019,1,-163.3659973,95.3042984,16.63369942,84.6957016,162.3820038,1.44E-07,89.92050171
246.4230042,377.17099,1,43.07830048,1,-163.2899933,95.32779694,16.71010017,84.67220306,98.72109985,1.44E-07,93.25140381
246.6230011,377.17099,1,42.88759995,1,-163.2129974,95.35160065,16.78730011,84.64839935,32.23080063,1.43E-07,94.64830017
246.822998,377.17099,1,42.6969986,1,-163.1349945,95.37550354,16.86510086,84.62449646,-37.12639999,1.42E-07,98.28659821
247.022995,377.17099,1,42.50650024,1,-163.0559998,95.39969635,16.94370079,84.60030365,-109.3889999,1.42E-07,95.92839813
247.2230072,377.17099,1,42.31610107,1,-162.977005,95.42410278,17.02300072,84.57589722,175.404007,1.41E-07,90.6473999
247.4230042,377.17099,1,42.1257019,1,-162.8970032,95.44869995,17.10300064,84.55130005,97.21160126,1.41E-07,90.93740082
247.6230011,377.17099,1,41.9355011,1,-162.8159943,95.47350311,17.18370056,84.52649689,15.99429989,1.40E-07,93.8266983
247.822998,377.17099,1,41.74530029,1,-162.7350006,95.49849701,17.26519966,84.50150299,-68.28970337,1.39E-07,93.66020203
248.022995,377.17099,1,41.55530167,1,-162.6529999,95.5236969,17.34740067,84.4763031,-155.6820068,1.39E-07,95.41449738
